disaster_number,state,declaration_type,declaration_date,incident_type,declaration_title,ih_program_declared,ia_program_declared,pa_program_declared,hm_program_declared,incident_begin_date,incident_end_date,fips,designated_area
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48223,Hopkins (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48069,Castro (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48125,Dickens (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48449,Titus (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48067,Cass (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48213,Henderson (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48159,Franklin (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48119,Delta (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48017,Bailey (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48275,Knox (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48129,Donley (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48471,Walker (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48197,Hardeman (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48155,Foard (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48257,Kaufman (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48033,Borden (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48445,Terry (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48075,Childress (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48369,Parmer (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48139,Ellis (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48417,Shackelford (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48279,Lamb (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48487,Wilbarger (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48387,Red River (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48379,Rains (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48353,Nolan (County)
4255,TX,DR,2016-02-09T15:45:00Z,Severe Storm(s),"Severe Winter Storms, Tornadoes, Straight-Line Winds, And Flooding",0,0,1,1,2015-12-26T05:00:00Z,2016-01-22T04:59:00Z,48455,Trinity (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48367,Parker (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",0,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48387,Red River (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48143,Erath (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",0,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48277,Lamar (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",0,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48005,Angelina (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48457,Tyler (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48183,Gregg (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48361,Orange (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",0,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48471,Walker (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48351,Newton (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48293,Limestone (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",0,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48403,Sabine (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48241,Jasper (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48213,Henderson (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",0,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48405,San Augustine (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48221,Hood (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",0,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48067,Cass (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48203,Harrison (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48315,Marion (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",0,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48313,Madison (County)
4266,TX,DR,2016-03-19T21:35:00Z,Flood,"Severe Storms, Tornadoes, And Flooding",1,0,1,1,2016-03-07T05:00:00Z,2016-03-30T03:59:00Z,48419,Shelby (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48035,Bosque (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48073,Cherokee (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48089,Colorado (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48001,Anderson (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48157,Fort Bend (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48099,Coryell (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48059,Callahan (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48459,Upshur (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48477,Washington (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48467,Van Zandt (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48339,Montgomery (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48473,Waller (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48021,Bastrop (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48331,Milam (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48015,Austin (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48067,Cass (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48481,Wharton (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48423,Smith (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48185,Grimes (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48407,San Jacinto (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48149,Fayette (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48203,Harrison (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48499,Wood (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48201,Harris (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48291,Liberty (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48253,Jones (County)
4269,TX,DR,2016-04-25T19:46:00Z,Flood,Severe Storms And Flooding,1,0,0,1,2016-04-17T04:00:00Z,2016-05-01T03:59:00Z,48367,Parker (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48015,Austin (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,0,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48367,Parker (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48185,Grimes (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,0,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48201,Harris (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48455,Trinity (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48471,Walker (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48373,Polk (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,0,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48199,Hardin (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48241,Jasper (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48083,Coleman (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48041,Brazos (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48051,Burleson (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48429,Stephens (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48225,Houston (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48425,Somervell (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48145,Falls (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,0,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48349,Navarro (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48273,Kleberg (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48055,Caldwell (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48035,Bosque (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48151,Fisher (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48133,Eastland (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48143,Erath (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48457,Tyler (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48059,Callahan (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48453,Travis (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48339,Montgomery (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48407,San Jacinto (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48019,Bandera (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48157,Fort Bend (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48149,Fayette (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48287,Lee (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48215,Hidalgo (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48477,Washington (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48093,Comanche (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48363,Palo Pinto (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48313,Madison (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48291,Liberty (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48473,Waller (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48221,Hood (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48049,Brown (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,0,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48447,Throckmorton (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48191,Hall (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,0,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48289,Leon (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48021,Bastrop (County)
4272,TX,DR,2016-06-11T17:23:00Z,Flood,Severe Storms And Flooding,1,0,1,1,2016-05-22T04:00:00Z,2016-06-25T03:59:00Z,48039,Brazoria (County)
